OP,Sim,Value
2,7722,0.764694646
3,7722,0.250421643
4,7722,0.442157767
5,7722,0.310685831
6,7722,0.405548242
7,7722,0.958205745
8,7722,0.060527382
9,7722,0.428307005
10,7722,0.496174218
1,7723,0.889640298
2,7723,0.6488215
3,7723,0.675274184
4,7723,0.275750182
5,7723,0.65959908
6,7723,0.726842459
7,7723,0.205423523
8,7723,0.825865829
9,7723,0.989051324
10,7723,0.234575662
1,7724,0.113210907
2,7724,0.170745622
3,7724,0.597618792
4,7724,0.942570273
5,7724,0.744229506
6,7724,0.932614714
7,7724,0.957898531
8,7724,0.59094083
9,7724,0.459595183
10,7724,0.262316837
1,7725,0.435706417
2,7725,0.654536672
3,7725,0.453452955
4,7725,0.105758436
5,7725,0.298947833
6,7725,0.087876042
7,7725,0.998148738
8,7725,0.359547564
9,7725,0.578283473
10,7725,0.892016304
1,7726,0.293493671
2,7726,0.914585618
3,7726,0.060376885
4,7726,0.409143765
5,7726,0.345468218
6,7726,0.298789433
7,7726,0.541163799
8,7726,0.485433019
9,7726,0.554959863
10,7726,0.766416518
1,7727,0.766892305
2,7727,0.571243687
3,7727,0.960970777
4,7727,0.334253812
5,7727,0.760523258
6,7727,0.835284445
7,7727,0.376199104
8,7727,0.706268445
9,7727,0.843874911
10,7727,0.889041451
1,7728,0.043911237
2,7728,0.653380295
3,7728,0.775028212
4,7728,0.235131748
5,7728,0.906279109
6,7728,0.53825282
7,7728,0.657178056
8,7728,0.278667614
9,7728,0.626418339
10,7728,0.43087677
1,7729,0.416982427
2,7729,0.626776648
3,7729,0.085932606
4,7729,0.180030888
5,7729,0.705748322
6,7729,0.782875521
7,7729,0.763831333
8,7729,0.157373215
9,7729,0.177691363
10,7729,0.257430689
1,7730,0.944512895
2,7730,0.272339055
3,7730,0.758139163
4,7730,0.853560327
5,7730,0.480070544
6,7730,0.651635765
7,7730,0.741433046
8,7730,0.38324182
9,7730,0.726601175
10,7730,0.034520143
1,7731,0.716148341
2,7731,0.306232768
3,7731,0.99297055
4,7731,0.589434727
5,7731,0.087302221
6,7731,0.233795644
7,7731,0.866124741
8,7731,0.82043184
9,7731,0.967665525
10,7731,0.037549929
1,7732,0.036395775
2,7732,0.503720233
3,7732,0.230329183
4,7732,0.624674423
5,7732,0.115574887
6,7732,0.342946556
7,7732,0.874493216
8,7732,0.613868276
9,7732,0.973366418
10,7732,0.741222984
1,7733,0.800015203
2,7733,0.666159523
3,7733,0.349288721
4,7733,0.463225104
5,7733,0.100395119
6,7733,0.054674833
7,7733,0.174214186
8,7733,0.792446953
9,7733,0.599992786
10,7733,0.529228108
1,7734,0.669519694
2,7734,0.670883516
3,7734,0.443539457
4,7734,0.102458638
5,7734,0.343194367
6,7734,0.071322155
7,7734,0.38037215
8,7734,0.594738275
9,7734,0.882487928
10,7734,0.118373114
1,7735,0.86231575
2,7735,0.132239076
3,7735,0.368543093
4,7735,0.913647553
5,7735,0.551453451
6,7735,0.81144811
7,7735,0.004651251
8,7735,0.155320802
9,7735,0.502801432
10,7735,0.006369317
1,7736,0.610056207
2,7736,0.588520351
3,7736,0.926533002
4,7736,0.201195821
5,7736,0.999936138
6,7736,0.060114096
7,7736,0.530959351
8,7736,0.144094707
9,7736,0.02652105
10,7736,0.081147231
1,7737,0.64166882
2,7737,0.956561093
3,7737,0.630105754
4,7737,0.434174326
5,7737,0.114921896
6,7737,0.231484485
7,7737,0.404717624
8,7737,0.922720878
9,7737,0.856300308
10,7737,0.000304178
1,7738,0.477956674
2,7738,0.796977467
3,7738,0.979042997
4,7738,0.665386348
5,7738,0.451895953
6,7738,0.266507663
7,7738,0.999779132
8,7738,0.275168277
9,7738,0.569485731
10,7738,0.693511272
1,7739,0.168967858
2,7739,0.017457418
3,7739,0.773299232
4,7739,0.847181032
5,7739,0.694545689
6,7739,0.106400201
7,7739,0.524705547
8,7739,0.245959388
9,7739,0.095636208
10,7739,0.526175129
1,7740,0.344169573
2,7740,0.869996636
3,7740,0.353209292
4,7740,0.260117449
5,7740,0.075982777
6,7740,0.633166199
7,7740,0.986832868
8,7740,0.445819756
9,7740,0.80265037
10,7740,0.51829178
1,7741,0.478791264
2,7741,0.95911599
3,7741,0.94845648
4,7741,0.279302465
5,7741,0.958905959
6,7741,0.220979229
7,7741,0.076640812
8,7741,0.163932291
9,7741,0.874791762
10,7741,0.937896026
1,7742,0.172509351
2,7742,0.665430976
3,7742,0.105102649
4,7742,0.412188161
5,7742,0.6859979
6,7742,0.498744833
7,7742,0.686175865
8,7742,0.868263951
9,7742,0.225307879
10,7742,0.022723233
1,7743,0.446307426
2,7743,0.621518853
3,7743,0.273538822
4,7743,0.20744357
5,7743,0.545816669
6,7743,0.206772397
7,7743,0.641070776
8,7743,0.24878666
9,7743,0.231196567
10,7743,0.550977172
1,7744,0.046910556
2,7744,0.206984599
3,7744,0.411635856
4,7744,0.744786047
5,7744,0.049406697
6,7744,0.340751021
7,7744,0.400851782
8,7744,0.452744625
9,7744,0.375621413
10,7744,0.800026073
1,7745,0.438691639
2,7745,0.63334463
3,7745,0.164994013
4,7745,0.423035067
5,7745,0.188206291
6,7745,0.93363498
7,7745,0.830032705
8,7745,0.431143263
9,7745,0.541552749
10,7745,0.730830355
1,7746,0.108494949
2,7746,0.999992832
3,7746,0.893495187
4,7746,0.107109032
5,7746,0.611108805
6,7746,0.567646716
7,7746,0.116110281
8,7746,0.516520304
9,7746,0.943703295
10,7746,0.730654375
1,7747,0.502406098
2,7747,0.26826964
3,7747,0.717224271
4,7747,0.162554476
5,7747,0.43425004
6,7747,0.448537743
7,7747,0.245757633
8,7747,0.137469462
9,7747,0.349208889
10,7747,0.062088866
1,7748,0.859742455
2,7748,0.633938831
3,7748,0.761245193
4,7748,0.243162153
5,7748,0.077068031
6,7748,0.510156989
7,7748,0.340660164
8,7748,0.158271251
9,7748,0.122442981
10,7748,0.237462773
1,7749,0.408716566
2,7749,0.618862418
3,7749,0.016936675
4,7749,0.223520277
5,7749,0.12435736
6,7749,0.742625349
7,7749,0.098866145
8,7749,0.733110696
9,7749,0.958261358
10,7749,0.348484282
1,7750,0.315356979
2,7750,0.24397667
3,7750,0.212203688
4,7750,0.033679982
5,7750,0.62587815
6,7750,0.136926593
7,7750,0.441430599
8,7750,0.393823142
9,7750,0.517303689
10,7750,0.411176087
1,7751,0.808985931
2,7751,0.411973058
3,7751,0.845915796
4,7751,0.3033737
5,7751,0.892208667
6,7751,0.487470999
7,7751,0.274143191
8,7751,0.154109734
9,7751,0.378832692
10,7751,0.611343103
1,7752,0.941422448
2,7752,0.596183055
3,7752,0.112076729
4,7752,0.142868603
5,7752,0.923155276
6,7752,0.280055705
7,7752,0.64019949
8,7752,0.92655147
9,7752,0.672084242
10,7752,0.760703461
1,7753,0.030898947
2,7753,0.482750062
3,7753,0.247576456
4,7753,0.727323428
5,7753,0.046368267
6,7753,0.815504766
7,7753,0.702114924
8,7753,0.056843772
9,7753,0.974620068
10,7753,0.492851646
1,7754,0.546093387
2,7754,0.562200728
3,7754,0.688639628
4,7754,0.239224304
5,7754,0.965036511
6,7754,0.277395956
7,7754,0.81876898
8,7754,0.052781681
9,7754,0.292694612
10,7754,0.919293591
1,7755,0.987006997
2,7755,0.738085596
3,7755,0.686744184
4,7755,0.984868677
5,7755,0.702722142
6,7755,0.669459053
7,7755,0.2917876
8,7755,0.031518515
9,7755,0.05720264
10,7755,0.51032621
1,7756,0.953625735
2,7756,0.236967736
3,7756,0.977906875
4,7756,0.47597441
5,7756,0.234200705
6,7756,0.063829263
7,7756,0.92474605
8,7756,0.488643543
9,7756,0.727203261
10,7756,0.99735438
1,7757,0.556863999
2,7757,0.073308461
3,7757,0.220017486
4,7757,0.447957407
5,7757,0.823582979
6,7757,0.264290008
7,7757,0.435300898
8,7757,0.874106721
9,7757,0.751590314
10,7757,0.709326635
1,7758,0.588986447
2,7758,0.160741054
3,7758,0.912376435
4,7758,0.603362127
5,7758,0.53197235
6,7758,0.651892815
7,7758,0.487755257
8,7758,0.820383252
9,7758,0.365577569
10,7758,0.064284465
1,7759,0.892070528
2,7759,0.229487718
3,7759,0.38000735
4,7759,0.18672426
5,7759,0.967094694
6,7759,0.567088509
7,7759,0.485801837
8,7759,0.438554225
9,7759,0.53307883
10,7759,0.83357648
1,7760,0.541952174
2,7760,0.208531177
3,7760,0.386479158
4,7760,0.777896146
5,7760,0.484128128
6,7760,0.039412462
7,7760,0.278920624
8,7760,0.279228565
9,7760,0.776148612
10,7760,0.999553099
1,7761,0.665439534
2,7761,0.047038889
3,7761,0.767145852
4,7761,0.158964979
5,7761,0.675933394
6,7761,0.114560564
7,7761,0.448772965
8,7761,0.20349581
9,7761,0.497000574
10,7761,0.398315275
1,7762,0.52371224
2,7762,0.587926508
3,7762,0.272640539
4,7762,0.59068134
5,7762,0.67765636
6,7762,0.667141525
7,7762,0.399653033
8,7762,0.532480861
9,7762,0.336537748
10,7762,0.013630037
1,7763,0.522181616
2,7763,0.646045198
3,7763,0.560493322
4,7763,0.704690325
5,7763,0.315000813
6,7763,0.389462962
7,7763,0.708169877
8,7763,0.176541357
9,7763,0.523861428
10,7763,0.776043414
1,7764,0.650610102
2,7764,0.139096282
3,7764,0.252232907
4,7764,0.610088721
5,7764,0.857548471
6,7764,0.109072241
7,7764,0.24880584
8,7764,0.945153517
9,7764,0.143354401
10,7764,0.656034223
1,7765,0.839826758
2,7765,0.917343225
3,7765,0.194886398
4,7765,0.443828046
5,7765,0.344353533
6,7765,0.919638789
7,7765,0.051779245
8,7765,0.97298772
9,7765,0.140825539
10,7765,0.123088136
1,7766,0.234715408
2,7766,0.38906848
3,7766,0.099395087
4,7766,0.81879562
5,7766,0.156019733
6,7766,0.265611807
7,7766,0.76875412
8,7766,0.662420092
9,7766,0.708897891
10,7766,0.246987347
1,7767,0.640619202
2,7767,0.139040928
3,7767,0.383577407
4,7767,0.411998557
5,7767,0.6975602
6,7767,0.808997628
7,7767,0.974701985
8,7767,0.832069727
9,7767,0.559150713
10,7767,0.792277184
1,7768,0.770310223
2,7768,0.05094072
3,7768,0.921353654
4,7768,0.546031726
5,7768,0.399534423
6,7768,0.624981269
7,7768,0.210164433
8,7768,0.915952131
9,7768,0.02372698
10,7768,0.868426349
1,7769,0.061363936
2,7769,0.101779475
3,7769,0.063207366
4,7769,0.32135611
5,7769,0.551172395
6,7769,0.051372957
7,7769,0.030341149
8,7769,0.446703077
9,7769,0.456504439
10,7769,0.142704952
1,7770,0.981789026
2,7770,0.415774738
3,7770,0.173085776
4,7770,0.551133416
5,7770,0.495860862
6,7770,0.781264354
7,7770,0.454388471
8,7770,0.293792649
9,7770,0.826500233
10,7770,0.088166442
1,7771,0.390898209
2,7771,0.8738213
3,7771,0.689732095
4,7771,0.823980424
5,7771,0.881608449
6,7771,0.778981639
7,7771,0.626718244
8,7771,0.925630903
9,7771,0.932648843
10,7771,0.923030558
1,7772,0.913875838
2,7772,0.206135335
3,7772,0.257672144
4,7772,0.954456215
5,7772,0.965822223
6,7772,0.243339837
7,7772,0.644926074
8,7772,0.56293468
9,7772,0.523787639
10,7772,0.300201259
1,7773,0.310783057
2,7773,0.170455089
3,7773,0.629075406
4,7773,0.036368405
5,7773,0.603416093
6,7773,0.387494056
7,7773,0.009707148
8,7773,0.945068068
9,7773,0.300970662
10,7773,0.755469299
1,7774,0.789615266
2,7774,0.689303161
3,7774,0.937671266
4,7774,0.327772817
5,7774,0.384826634
6,7774,0.822442612
7,7774,0.35505322
8,7774,0.143275406
9,7774,0.434822629
10,7774,0.621692268
1,7775,0.336474147
2,7775,0.159639008
3,7775,0.990744587
4,7775,0.274970881
5,7775,0.949037567
6,7775,0.743775654
7,7775,0.916197877
8,7775,0.985266776
9,7775,0.974265493
10,7775,0.305682028
1,7776,0.264124949
2,7776,0.833994292
3,7776,0.553979751
4,7776,0.60209459
5,7776,0.023720927
6,7776,0.85967343
7,7776,0.914653871
8,7776,0.40534369
9,7776,0.620718723
10,7776,0.632667657
1,7777,0.50537972
2,7777,0.358073836
3,7777,0.888694434
4,7777,0.72898816
5,7777,0.074233741
6,7777,0.486936841
7,7777,0.872556375
8,7777,0.738453833
9,7777,0.686315193
10,7777,0.646717938
1,7778,0.087014586
2,7778,0.192981446
3,7778,0.753657446
4,7778,0.258906812
5,7778,0.441063813
6,7778,0.338277129
7,7778,0.559567701
8,7778,0.646261973
9,7778,0.533272266
10,7778,0.277209441
1,7779,0.902534826
2,7779,0.53800534
3,7779,0.874473947
4,7779,0.886629285
5,7779,0.860064574
6,7779,0.695592908
7,7779,0.313677855
8,7779,0.781424665
9,7779,0.31331327
10,7779,0.594313892
1,7780,0.969010704
2,7780,0.391359433
3,7780,0.591796925
4,7780,0.206989213
5,7780,0.161116701
6,7780,0.552860652
7,7780,0.570301593
8,7780,0.515820526
9,7780,0.130111116
10,7780,0.216150512
1,7781,0.133169932
2,7781,0.925894505
3,7781,0.475772211
4,7781,0.296506748
5,7781,0.490151806
6,7781,0.878685388
7,7781,0.840079694
8,7781,0.325072323
9,7781,0.831924739
10,7781,0.032839017
1,7782,0.014631962
2,7782,0.428240586
3,7782,0.197840957
4,7782,0.774365215
5,7782,0.250507255
6,7782,0.003776666
7,7782,0.494994001
8,7782,0.26968365
9,7782,0.064133293
10,7782,0.937233711
1,7783,0.136136694
2,7783,0.11029914
3,7783,0.784505627
4,7783,0.873516428
5,7783,0.194279347
6,7783,0.914138384
7,7783,0.913785076
8,7783,0.781303445
9,7783,0.606722016
10,7783,0.395100606
1,7784,0.701875099
2,7784,0.965511045
3,7784,0.262472398
4,7784,0.15190764
5,7784,0.123026631
6,7784,0.776972413
7,7784,0.863116832
8,7784,0.676782137
9,7784,0.94697764
10,7784,0.342808777
1,7785,0.455097014
2,7785,0.104949743
3,7785,0.620207378
4,7785,0.44384638
5,7785,0.281719167
6,7785,0.632899605
7,7785,0.136638523
8,7785,0.223802066
9,7785,0.560995534
10,7785,0.442937934
1,7786,0.160443318
2,7786,0.439869732
3,7786,0.647338114
4,7786,0.460524156
5,7786,0.372419924
6,7786,0.515734424
7,7786,0.907852329
8,7786,0.980249707
9,7786,0.187474424
10,7786,0.217964994
1,7787,0.338914532
2,7787,0.672771758
3,7787,0.859804909
4,7787,0.913024861
5,7787,0.851472298
6,7787,0.347279652
7,7787,0.353736561
8,7787,0.546441602
9,7787,0.790198133
10,7787,0.76026744
1,7788,0.533000966
2,7788,0.026919581
3,7788,0.271932498
4,7788,0.085659788
5,7788,0.591076161
6,7788,0.392897153
7,7788,0.096349173
8,7788,0.752456616
9,7788,0.280291461
10,7788,0.354865882
1,7789,0.683016992
2,7789,0.160811647
3,7789,0.974343486
4,7789,0.98346073
5,7789,0.381897568
6,7789,0.287981952
7,7789,0.943687615
8,7789,0.087425952
9,7789,0.507320048
10,7789,0.646054625
1,7790,0.270757088
2,7790,0.510519272
3,7790,0.583305068
4,7790,0.687748586
5,7790,0.088728423
6,7790,0.677375703
7,7790,0.244549729
8,7790,0.600941095
9,7790,0.264205095
10,7790,0.241873568
1,7791,0.25667702
2,7791,0.76449936
3,7791,0.39640047
4,7791,0.888914063
5,7791,0.134403566
6,7791,0.701791816
7,7791,0.806755067
8,7791,0.854992321
9,7791,0.092380783
10,7791,0.189254632
1,7792,0.29877364
2,7792,0.963519231
3,7792,0.848189525
4,7792,0.528362184
5,7792,0.486817642
6,7792,0.068756955
7,7792,0.380974377
8,7792,0.034368258
9,7792,0.477818058
10,7792,0.709741176
1,7793,0.221746155
2,7793,0.391547548
3,7793,0.720657161
4,7793,0.002048301
5,7793,0.041696564
6,7793,0.44061346
7,7793,0.757724649
8,7793,0.438736498
9,7793,0.294511585
10,7793,0.750295986
1,7794,0.23514205
2,7794,0.362821781
3,7794,0.459863137
4,7794,0.793153257
5,7794,0.817299323
6,7794,0.248928903
7,7794,0.288317932
8,7794,0.032031094
9,7794,0.235409343
10,7794,0.550618604
1,7795,0.345406817
2,7795,0.625718273
3,7795,0.495290842
4,7795,0.153370776
5,7795,0.243732931
6,7795,0.293003676
7,7795,0.515784309
8,7795,0.612625783
9,7795,0.443863444
10,7795,0.509657959
1,7796,0.847325239
2,7796,0.005615096
3,7796,0.949827334
4,7796,0.018897302
5,7796,0.132674661
6,7796,0.855843496
7,7796,0.602436945
8,7796,0.650309534
9,7796,0.61826184
10,7796,0.198413378
1,7797,0.456172895
2,7797,0.516604742
3,7797,0.841593881
4,7797,0.700464415
5,7797,0.018672452
6,7797,0.790285678
7,7797,0.374988065
8,7797,0.248119477
9,7797,0.531468701
10,7797,0.689633628
1,7798,0.006897779
2,7798,0.325335528
3,7798,0.739729411
4,7798,0.020680855
5,7798,0.487619509
6,7798,0.284860822
7,7798,0.794673126
8,7798,0.38634244
9,7798,0.276613406
10,7798,0.665083912
1,7799,0.065595888
2,7799,0.152429972
3,7799,0.618116282
4,7799,0.002786381
5,7799,0.479664527
6,7799,0.491762249
7,7799,0.479628145
8,7799,0.61484009
9,7799,0.061055688
10,7799,0.444982857
1,7800,0.24436145
2,7800,0.341278478
3,7800,0.255576032
4,7800,0.280319039
5,7800,0.742696229
6,7800,0.002478833
7,7800,0.692014038
8,7800,0.713071103
9,7800,0.697870731
10,7800,0.750187023
1,7801,0.931655147
2,7801,0.019317937
3,7801,0.61145803
4,7801,0.286495112
5,7801,0.266836019
6,7801,0.113006469
7,7801,0.006781885
8,7801,0.929250093
9,7801,0.733213832
10,7801,0.372315839
1,7802,0.004690485
2,7802,0.177069003
3,7802,0.40990639
4,7802,0.402701551
5,7802,0.621499016
6,7802,0.836826011
7,7802,0.964348529
8,7802,0.522636632
9,7802,0.10743485
10,7802,0.580877576
1,7803,0.196057006
2,7803,0.880045091
3,7803,0.259078349
4,7803,0.086002406
5,7803,0.839651062
6,7803,0.509972168
7,7803,0.151441372
8,7803,0.535441653
9,7803,0.740430043
10,7803,0.814747721
1,7804,0.7283852
2,7804,0.700654837
3,7804,0.830262418
4,7804,0.989101807
5,7804,0.567512666
6,7804,0.338514115
7,7804,0.89596996
8,7804,0.942774
9,7804,0.840635326
10,7804,0.143864991
1,7805,0.154418874
2,7805,0.261888841
3,7805,0.660226595
4,7805,0.963418956
5,7805,0.849975465
6,7805,0.66611671
7,7805,0.735675801
8,7805,0.285075292
9,7805,0.835264113
10,7805,0.311414274
1,7806,0.536947338
2,7806,0.344889961
3,7806,0.317788416
4,7806,0.610352438
5,7806,0.594525576
6,7806,0.493615674
7,7806,0.215447679
8,7806,0.420095592
9,7806,0.96553258
10,7806,0.254224244
1,7807,0.810659294
2,7807,0.656081317
3,7807,0.926917316
4,7807,0.183598895
5,7807,0.416394013
6,7807,0.304123589
7,7807,0.630154304
8,7807,0.507439653
9,7807,0.858896553
10,7807,0.628056227
1,7808,0.330492953
2,7808,0.536442308
3,7808,0.654872978
4,7808,0.776356473
5,7808,0.046751008
6,7808,0.175880559
7,7808,0.918422203
8,7808,0.348548488
9,7808,0.161190164
10,7808,0.2031603
1,7809,0.451725854
2,7809,0.597549493
3,7809,0.332168832
4,7809,0.626908885
5,7809,0.898129981
6,7809,0.372773466
7,7809,0.841448363
8,7809,0.581722367
9,7809,0.50077647
10,7809,0.439292165
1,7810,0.695048851
2,7810,0.160707279
3,7810,0.713449893
4,7810,0.267041087
5,7810,0.448251843
6,7810,0.346180584
7,7810,0.706707192
8,7810,0.488157238
9,7810,0.359982678
10,7810,0.336977229
1,7811,0.34697641
2,7811,0.701855635
3,7811,0.002488349
4,7811,0.511746469
5,7811,0.973212737
6,7811,0.917898941
7,7811,0.845850147
8,7811,0.575386239
9,7811,0.873610521
10,7811,0.171122038
1,7812,0.657457679
2,7812,0.365519739
3,7812,0.835756459
4,7812,0.387438416
5,7812,0.816637543
6,7812,0.463739392
7,7812,0.738982297
8,7812,0.4303925
9,7812,0.676820671
10,7812,0.443360769
1,7813,0.832580846
2,7813,0.613535593
3,7813,0.304585264
4,7813,0.896333127
5,7813,0.912255999
6,7813,0.610674062
7,7813,0.016786581
8,7813,0.325564515
9,7813,0.69405513
10,7813,0.685759766
1,7814,0.719430585
2,7814,0.063057774
3,7814,0.995851653
4,7814,0.182219691
5,7814,0.092200879
6,7814,0.597130386
7,7814,0.829001999
8,7814,0.698186143
9,7814,0.5211437
10,7814,0.122947588
1,7815,0.143391745
2,7815,0.503016312
3,7815,0.247493891
4,7815,0.444470192
5,7815,0.950505905
6,7815,0.401428784
7,7815,0.690554843
8,7815,0.406894836
9,7815,0.595524212
10,7815,0.370207113
1,7816,0.119515831
2,7816,0.751591134
3,7816,0.764889152
4,7816,0.561436425
5,7816,0.104591816
6,7816,0.291336158
7,7816,0.678995754
8,7816,0.780056046
9,7816,0.836205022
10,7816,0.02758424
1,7817,0.889813726
2,7817,0.717389592
3,7817,0.741008779
4,7817,0.411398049
5,7817,0.466885591
6,7817,0.916730753
7,7817,0.045635611
8,7817,0.051330172
9,7817,0.38987233
10,7817,0.801070149
1,7818,0.882696943
2,7818,0.939572075
3,7818,0.397282563
4,7818,0.861947144
5,7818,0.142908692
6,7818,0.342969168
7,7818,0.921686884
8,7818,0.287662735
9,7818,0.72093232
10,7818,0.376046958
1,7819,0.871663913
2,7819,0.018956568
3,7819,0.869023372
4,7819,0.834786837
5,7819,0.756090504
6,7819,0.171836425
7,7819,0.844235665
8,7819,0.271192421
9,7819,0.773013805
10,7819,0.53491787
1,7820,0.458142083
2,7820,0.31145372
3,7820,0.711030741
4,7820,0.349815473
5,7820,0.330545818
6,7820,0.441671986
7,7820,0.06564984
8,7820,0.395356579
9,7820,0.811977245
10,7820,0.017584151
1,7821,0.835200209
2,7821,0.677086475
3,7821,0.082357961
4,7821,0.359761253
5,7821,0.115945684
6,7821,0.479554931
7,7821,0.344323673
8,7821,0.907265669
9,7821,0.255189295
10,7821,0.474199322
1,7822,0.789060415
2,7822,0.952221924
3,7822,0.031567158
4,7822,0.788561803
5,7822,0.295259259
6,7822,0.221929595
7,7822,0.608817022
8,7822,0.294413552
9,7822,0.447370203
10,7822,0.602683488
1,7823,0.262681133
2,7823,0.499273725
3,7823,0.255193858
4,7823,0.324247824
5,7823,0.731913182
6,7823,0.183773804
7,7823,0.931106248
8,7823,0.00174267
9,7823,0.625560137
10,7823,0.088944978
1,7824,0.778007879
2,7824,0.641912274
3,7824,0.75194729
4,7824,0.390751497
5,7824,0.521068639
6,7824,0.678437223
7,7824,0.372801346
8,7824,0.62408599
9,7824,0.551912006
10,7824,0.055705694
1,7825,0.363666886
2,7825,0.279515968
3,7825,0.712383232
4,7825,0.554333754
5,7825,0.533526545
6,7825,0.537396831
7,7825,0.243028983
8,7825,0.68686804
9,7825,0.471229785
10,7825,0.457053146
1,7826,0.126455885
2,7826,0.810654025
3,7826,0.198866567
4,7826,0.190368856
5,7826,0.226134392
6,7826,0.059513192
7,7826,0.533414394
8,7826,0.951510531
9,7826,0.850283326
10,7826,0.586758197
1,7827,0.418292962
2,7827,0.495643124
3,7827,0.871611812
4,7827,0.45575149
5,7827,0.341423224
6,7827,0.809584787
7,7827,0.273788962
8,7827,0.660854457
9,7827,0.971553365
10,7827,0.534121167
1,7828,0.93978273
2,7828,0.139959861
3,7828,0.452245102
4,7828,0.2255624
5,7828,0.960900529
6,7828,0.898867473
7,7828,0.191412991
8,7828,0.999278413
9,7828,0.570361452
10,7828,0.614456153
1,7829,0.197853341
2,7829,0.102142012
3,7829,0.830743184
4,7829,0.250910553
5,7829,0.411206634
6,7829,0.2937195
7,7829,0.579829979
8,7829,0.434537995
9,7829,0.339056469
10,7829,0.365360782
1,7830,0.250725934
2,7830,0.213331136
3,7830,0.687435652
4,7830,0.548467961
5,7830,0.161267049
6,7830,0.769495528
7,7830,0.303077719
8,7830,0.682125529
9,7830,0.158303102
10,7830,0.789334665
1,7831,0.644098859
2,7831,0.908876677
3,7831,0.25010595
4,7831,0.964732321
5,7831,0.691673394
6,7831,0.271129642
7,7831,0.391673502
8,7831,0.592609563
9,7831,0.347460765
10,7831,0.719121703
