Sim Num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
8610,41,8,5,17,9,1,15,18,30,8,28,12,44,12,15,11,12,25,18,2,28,10,8,32,34,13,28,30,16,12,6,7,31,2,43,4,10,11,17,3,37,2,16,41,1,14,8,22,8,24,3,29,41,33,33,6,5,32,31,25,30,41,22,8,33,41,26,3,17,24,23,24,34,2,12,39,14,42,18,19,37,13,17,44,24,40,43,35,17,34
8611,5,28,12,20,41,44,36,14,31,4,38,41,32,28,6,29,24,30,34,16,40,29,41,43,24,34,17,7,36,22,21,34,28,11,32,18,31,41,1,29,23,35,35,42,22,35,42,39,29,6,30,42,15,36,31,17,14,11,11,9,15,17,7,16,27,10,39,33,29,23,3,36,10,6,21,5,4,34,32,44,11,24,19,5,16,29,35,24,6,1
8612,32,25,38,14,43,39,4,9,32,14,1,2,11,11,5,35,21,10,33,43,29,12,33,1,42,26,36,40,42,36,29,27,15,37,11,4,38,6,31,7,23,41,26,41,4,43,39,10,41,44,38,31,25,17,3,37,27,44,12,13,17,42,37,5,9,5,25,40,7,19,39,24,14,29,6,20,43,11,18,34,6,9,41,38,7,38,41,14,42,27
8613,6,9,26,38,30,16,32,22,41,41,21,10,25,19,29,40,33,8,41,39,14,43,26,14,7,22,18,21,24,6,1,37,6,44,34,32,13,10,44,42,39,33,23,19,4,7,40,37,8,18,38,5,37,33,9,31,11,35,34,15,11,9,43,17,6,5,20,5,36,14,11,26,27,8,41,15,25,21,12,33,5,3,36,30,20,1,14,10,7,16
8614,11,18,2,40,23,15,42,18,41,34,23,8,23,25,20,9,22,23,26,24,23,26,38,9,28,38,16,7,32,18,39,38,15,26,42,3,20,28,6,30,8,17,38,40,14,10,16,31,5,12,5,12,13,40,3,2,18,21,14,20,23,32,27,9,1,44,7,28,31,9,38,34,22,13,42,17,35,28,7,30,11,42,22,18,42,34,40,13,13,19
8615,8,12,11,27,42,12,39,33,26,42,37,36,10,2,6,40,9,21,11,43,23,29,11,2,9,2,9,39,20,22,42,23,3,11,16,9,32,25,6,14,18,36,39,16,31,2,29,32,28,14,10,16,32,44,18,8,26,26,2,15,1,11,13,34,26,13,26,40,43,27,12,17,12,26,1,33,29,29,31,2,29,36,5,27,22,30,37,28,38,16
8616,44,23,26,11,17,29,15,42,18,17,21,15,35,15,2,32,42,23,37,34,43,3,22,18,1,18,21,23,18,36,20,6,16,37,5,30,35,29,12,28,9,25,8,21,29,19,31,30,7,5,31,9,35,12,24,16,10,21,16,44,16,23,27,43,22,30,35,39,25,8,9,43,15,19,6,1,31,12,13,20,41,25,27,13,15,21,33,9,6,44
8617,3,39,16,27,21,32,7,38,37,44,13,25,34,14,9,39,35,19,6,26,34,13,26,32,30,4,3,28,9,8,29,41,6,38,22,4,11,43,8,39,7,19,7,3,5,18,41,35,14,44,23,17,17,9,27,19,43,13,25,6,11,14,1,16,31,20,42,26,23,37,24,40,38,39,24,29,39,31,2,13,36,39,35,8,34,3,39,38,41,13
8618,16,2,9,40,30,9,14,19,20,40,19,35,15,22,26,22,17,16,26,44,11,44,30,3,25,32,24,20,11,18,11,29,8,6,13,24,1,40,26,31,14,8,10,19,6,36,37,11,14,8,19,30,27,31,8,12,8,7,43,2,19,18,24,5,11,6,22,41,19,35,42,35,35,13,40,14,9,10,32,25,16,13,20,9,33,7,32,18,11,43
8619,21,25,1,41,43,31,14,33,9,32,13,16,26,18,41,30,40,41,35,18,2,9,28,4,10,32,27,30,29,33,32,8,10,21,22,43,28,2,8,18,16,5,9,1,39,25,26,2,33,12,26,23,25,23,32,2,37,3,32,21,33,33,22,19,9,44,33,27,4,37,19,30,44,6,26,3,41,22,12,30,27,40,27,13,3,26,44,21,11,38
8620,15,9,7,25,29,28,29,1,41,36,15,4,36,3,22,15,4,16,30,24,15,35,43,29,11,14,23,39,5,38,26,19,24,11,6,34,36,32,39,19,24,2,25,1,41,22,12,22,14,38,9,40,24,36,11,43,12,30,24,8,6,42,44,15,42,40,40,12,24,20,37,8,18,26,25,2,8,9,31,9,28,39,41,41,14,42,44,6,2,36
8621,10,44,20,28,12,19,21,9,19,31,17,25,23,24,40,27,24,2,34,25,37,36,36,17,7,8,30,1,11,32,43,7,38,25,7,3,23,25,38,8,24,20,10,32,22,25,44,41,34,40,35,40,20,32,43,35,39,12,9,16,23,43,8,1,22,26,43,42,27,9,24,15,37,25,42,16,31,12,39,31,18,7,7,24,14,29,5,20,27,12
8622,43,1,6,18,1,2,37,38,27,42,28,29,27,32,17,42,14,24,13,29,42,38,6,38,13,15,44,14,23,27,28,10,14,2,40,31,35,17,38,40,19,38,31,40,22,7,42,35,26,11,8,44,16,37,29,38,31,43,12,29,21,20,31,11,30,36,21,21,14,8,10,2,33,43,35,11,34,42,39,12,19,3,32,23,14,2,17,16,3,14
8623,31,6,6,36,19,9,24,19,8,6,18,29,14,32,10,24,7,22,38,10,29,24,26,31,43,39,32,33,19,37,2,27,7,27,39,18,15,21,8,34,32,9,39,13,8,43,18,9,6,4,25,2,32,33,10,4,4,27,43,27,10,2,8,38,27,29,10,28,8,43,39,22,10,14,39,40,41,13,10,26,36,3,6,32,33,27,15,12,20,16
8624,15,21,18,22,44,32,22,3,26,7,14,7,13,11,10,18,27,15,13,40,14,2,23,31,34,11,8,16,31,40,32,38,27,32,18,29,12,19,6,15,11,4,32,19,34,11,39,16,35,25,41,30,33,10,6,1,35,5,20,35,43,40,42,18,32,44,24,18,17,39,15,18,16,34,1,7,20,44,43,39,13,29,22,3,12,27,33,2,25,25
8625,2,38,40,7,13,12,29,38,36,24,38,2,22,32,17,43,30,5,39,15,22,5,34,44,26,43,18,31,36,41,15,36,40,17,6,26,31,27,20,7,44,7,9,44,34,39,17,6,33,22,42,37,13,32,23,10,33,38,37,35,19,34,25,15,38,35,37,21,17,11,27,5,11,41,7,27,22,18,25,17,16,32,40,13,15,20,44,4,38,22
8626,24,2,33,9,22,22,4,24,21,29,19,29,4,7,40,16,35,4,5,43,28,35,28,26,6,4,6,17,35,39,40,34,14,16,38,42,39,26,43,35,21,38,3,37,41,23,18,6,23,34,42,44,42,26,2,19,26,5,25,2,27,20,3,15,27,11,39,42,40,1,21,1,44,23,44,28,15,39,7,18,36,9,41,8,23,41,25,12,4,34
8627,5,25,4,11,17,29,16,23,29,42,20,34,43,9,14,41,23,40,12,32,25,1,34,41,38,37,16,27,35,27,28,11,37,15,19,26,41,5,3,43,27,25,9,21,10,39,41,22,10,40,25,11,5,34,21,8,44,23,16,25,16,14,11,2,2,25,16,1,30,24,33,27,12,3,44,27,1,42,17,18,33,32,29,22,27,7,3,3,13,41
8628,21,41,10,11,32,13,17,36,40,43,1,21,3,32,44,22,11,42,34,34,44,8,10,22,35,16,38,6,29,22,10,16,37,44,7,24,40,6,37,13,44,12,15,18,14,12,34,23,21,40,36,6,38,1,8,1,4,29,22,9,27,19,32,21,38,5,3,38,44,20,44,44,11,25,1,40,28,15,20,12,5,18,6,34,7,37,33,30,36,38
8629,39,22,10,23,33,19,24,7,27,16,35,36,32,25,22,27,37,44,43,32,1,30,23,6,37,7,43,9,4,8,16,29,14,20,33,33,1,29,19,38,43,23,39,13,19,44,19,37,20,37,34,8,34,11,20,14,14,34,21,37,38,26,4,17,23,19,42,31,10,15,23,16,37,7,38,24,25,28,24,32,8,25,43,27,9,21,10,35,15,44
8630,24,19,9,42,1,3,25,26,26,2,8,29,14,39,34,23,39,39,22,6,4,25,44,19,33,32,17,18,4,38,41,7,10,1,16,11,29,4,10,7,41,13,39,13,7,32,11,41,30,17,29,5,11,23,11,16,19,24,31,19,35,13,41,26,27,42,9,12,3,35,35,6,42,24,19,40,42,1,37,26,23,21,26,25,20,21,8,40,35,43
8631,32,9,39,31,39,37,13,41,10,13,12,36,28,44,7,38,4,34,7,9,5,35,32,25,43,14,39,14,14,20,33,41,29,41,23,44,10,42,14,30,16,35,32,12,17,21,35,37,10,38,10,12,20,24,32,14,14,29,33,25,13,29,16,29,31,8,4,9,17,28,28,2,15,9,31,36,34,41,16,34,9,38,36,33,13,40,29,38,19,1
8632,39,18,3,2,38,17,42,29,36,15,9,3,11,40,16,37,7,26,13,25,41,34,8,28,36,43,9,34,14,6,22,12,25,39,40,12,22,13,11,9,1,42,30,4,19,22,37,41,30,38,36,3,16,43,20,23,10,13,3,10,33,2,37,6,42,11,44,7,28,34,13,37,12,9,20,20,15,20,23,17,12,15,37,44,15,12,29,17,1,10
8633,19,2,30,5,13,13,28,15,1,18,29,34,33,27,22,31,31,12,27,6,41,33,10,27,26,9,41,11,10,37,42,23,5,43,3,10,25,32,20,38,7,17,19,30,14,21,42,3,28,35,2,17,34,26,42,43,30,35,43,10,16,24,11,39,40,8,29,38,18,33,38,24,4,33,26,23,28,32,20,5,20,40,14,42,11,19,31,4,32,35
8634,27,27,36,27,44,25,5,12,10,25,38,25,27,44,16,27,25,34,21,8,31,24,21,5,44,32,20,10,8,29,21,25,34,22,28,7,36,27,17,30,5,41,5,44,43,37,8,28,6,32,21,38,9,17,40,42,12,12,8,2,23,36,38,8,40,23,18,20,38,10,41,34,9,21,43,27,31,9,15,41,4,11,8,8,16,8,24,22,21,19
8635,6,8,26,24,29,32,12,22,33,5,15,6,20,12,1,44,21,42,36,38,35,6,25,22,4,28,23,28,27,4,2,40,11,22,16,38,13,44,22,22,6,37,16,10,28,39,19,2,27,4,6,27,26,41,24,8,2,28,38,28,7,7,13,26,15,40,3,9,19,8,36,39,24,39,26,16,31,12,2,32,7,20,25,20,37,44,13,18,15,39
8636,4,13,2,25,10,22,23,9,10,9,26,33,13,28,25,40,44,7,10,8,27,7,31,21,27,12,37,18,23,30,5,22,30,32,7,26,26,44,36,31,41,21,7,10,13,3,14,15,8,44,23,4,1,18,3,34,35,22,13,44,16,7,26,29,44,42,34,24,11,35,33,5,17,15,8,25,11,44,39,34,35,12,33,18,34,20,28,21,38,1
8637,18,11,43,16,16,2,19,31,41,18,7,10,13,11,7,16,41,43,4,10,8,43,22,18,21,22,22,13,37,35,31,38,32,2,29,8,10,10,15,18,29,11,12,15,44,11,22,11,19,2,30,42,32,19,44,34,14,19,29,43,2,9,12,4,15,3,1,2,23,4,32,18,42,34,33,26,34,5,22,1,14,23,30,15,39,34,36,32,21,2
8638,22,26,15,17,6,43,10,29,37,43,21,16,26,15,36,12,42,4,18,31,42,8,32,3,22,6,14,10,43,11,11,5,40,24,32,3,33,22,3,9,30,11,43,36,13,25,33,17,38,44,10,39,24,8,15,20,28,41,22,7,11,25,17,27,24,23,4,40,22,28,18,43,25,34,9,6,24,36,9,2,24,4,28,40,3,42,6,20,30,26
8639,40,1,14,2,7,29,28,36,22,12,19,40,2,13,33,17,42,12,4,9,33,16,4,2,25,44,20,28,33,42,15,7,33,43,38,25,40,1,11,22,13,43,14,24,3,18,34,11,23,30,23,36,25,26,11,27,38,17,33,9,21,9,12,31,19,20,15,25,44,26,43,28,16,2,18,1,4,23,41,11,22,33,13,29,44,31,18,16,24,9
8640,19,33,20,28,20,19,31,14,23,9,25,23,31,33,2,7,7,34,39,25,23,5,6,8,9,44,21,44,13,11,12,26,7,19,34,43,3,27,31,3,43,33,8,9,2,42,19,18,29,26,29,25,17,9,6,32,23,35,13,26,42,11,13,30,12,16,30,31,43,35,35,35,26,30,26,14,38,3,24,10,39,28,22,8,17,19,29,44,10,4
8641,15,41,32,28,26,10,35,4,26,14,9,20,35,24,11,23,1,40,2,8,5,29,22,3,36,30,35,27,19,35,40,17,13,13,15,40,33,8,16,17,38,14,14,36,25,40,22,1,32,14,20,14,20,8,37,19,10,34,7,8,38,8,27,9,17,3,29,4,42,7,22,35,24,37,17,21,33,34,18,40,24,5,43,10,22,3,44,26,23,13
8642,19,21,44,43,12,1,39,33,18,28,42,43,27,13,21,23,44,32,29,14,20,8,31,21,31,11,26,7,42,21,40,5,4,24,29,41,17,13,8,2,14,27,20,4,39,42,33,31,8,2,21,25,24,24,36,44,9,25,23,29,20,19,38,32,27,1,15,17,9,19,43,34,1,34,5,25,13,13,41,39,37,35,21,3,7,31,42,15,22,25
8643,25,6,29,12,35,19,12,19,19,30,32,29,33,19,41,24,12,21,27,19,16,40,24,36,32,16,31,22,12,37,35,39,29,9,24,14,33,42,41,12,42,4,24,16,36,15,20,41,10,4,32,6,1,34,16,32,32,31,36,44,23,44,12,25,38,32,30,18,2,33,17,13,39,38,32,39,43,32,40,12,15,3,3,23,31,1,9,8,22,16
8644,4,37,12,24,20,1,24,21,37,25,13,17,19,35,11,34,11,6,43,29,19,5,9,33,18,19,4,27,34,9,39,34,36,44,42,3,40,39,35,38,18,40,27,34,3,29,2,6,13,35,7,23,22,14,6,25,28,14,42,33,24,30,9,25,39,18,42,36,4,31,29,37,7,41,11,25,4,31,43,1,44,38,7,20,4,31,22,13,37,32
8645,6,24,36,35,27,35,1,22,19,13,8,34,35,39,25,30,39,17,27,20,13,30,35,15,30,31,31,36,10,17,27,30,24,12,28,2,2,28,26,16,32,34,10,33,37,43,31,23,1,17,12,30,22,40,38,34,27,39,6,25,7,1,26,12,34,35,24,26,16,16,12,28,8,33,16,12,11,34,34,29,36,6,11,6,7,26,19,23,18,39
8646,41,39,35,16,44,44,38,38,17,40,37,40,13,42,39,35,15,4,20,14,19,23,19,6,15,29,20,25,16,27,19,33,14,18,38,10,12,5,29,39,2,8,37,16,1,29,24,33,37,40,11,15,4,42,17,7,36,35,3,23,4,5,29,37,29,12,26,1,10,33,24,13,7,13,42,35,24,42,33,21,41,27,29,42,35,44,8,27,21,36
8647,29,32,33,7,1,28,32,6,22,4,27,8,2,19,12,10,36,32,30,20,36,38,17,15,17,12,2,23,31,14,41,33,40,12,39,6,19,27,8,28,24,37,5,37,20,14,20,26,4,37,42,13,27,20,4,5,43,39,21,38,24,20,25,13,31,10,35,34,31,3,1,20,33,6,27,22,25,28,28,42,35,8,31,17,25,17,4,28,1,32
8648,4,29,28,21,38,7,1,35,30,20,16,8,9,40,30,34,4,8,16,11,23,23,7,3,9,36,21,15,17,40,17,42,29,26,37,27,12,2,17,31,34,18,33,8,23,23,38,27,22,19,39,10,23,44,22,10,33,4,3,28,44,41,27,18,6,29,37,8,7,39,5,40,28,13,36,30,16,2,13,18,16,3,37,8,12,32,39,16,10,23
8649,31,30,18,15,24,8,39,31,15,19,9,33,37,35,14,36,42,34,32,6,34,44,44,10,20,34,43,32,4,15,3,18,3,40,28,34,3,13,32,4,23,2,25,17,3,28,40,15,12,25,12,40,4,30,19,1,18,40,14,37,5,3,44,28,24,33,5,21,44,28,44,43,44,34,43,32,20,25,20,14,43,23,2,24,36,7,39,38,1,33
8650,16,42,2,18,5,6,7,33,21,28,26,19,42,31,26,22,19,23,23,9,14,33,17,1,36,19,13,2,43,16,38,30,5,29,29,34,22,28,33,39,22,4,24,2,38,39,25,1,40,2,14,32,28,28,40,30,38,32,17,11,34,32,39,13,28,22,33,43,23,44,36,8,6,22,38,39,22,35,19,27,11,17,39,44,43,32,34,2,22,9
8651,34,15,27,31,15,27,2,8,41,36,9,24,38,5,21,16,11,16,34,36,38,33,44,19,29,22,38,8,43,3,4,43,17,43,36,34,43,35,28,36,21,20,9,1,10,4,1,5,23,34,16,25,20,9,34,32,4,34,33,43,40,36,37,3,14,15,12,16,1,13,9,42,44,18,1,20,28,7,36,24,41,16,13,16,18,2,19,42,6,42
8652,37,35,26,1,24,14,40,11,19,20,8,32,14,40,35,6,32,15,8,16,1,17,4,15,43,35,3,33,22,34,19,28,7,36,30,35,14,14,20,4,28,18,5,5,39,29,3,19,23,39,29,41,5,14,14,11,36,42,39,37,40,8,17,1,24,5,13,17,35,39,26,44,31,36,18,1,1,42,8,8,16,31,38,27,33,2,21,34,22,26
8653,37,29,41,26,22,2,10,17,42,25,36,16,33,40,20,12,44,42,5,40,16,37,34,30,1,20,5,38,33,43,10,30,41,26,6,35,35,41,43,5,36,43,3,23,42,11,15,23,31,37,23,31,21,35,10,13,21,2,15,5,39,29,24,4,40,14,32,38,9,19,39,10,15,3,27,5,13,9,39,13,3,36,21,3,37,13,36,7,12,34
8654,7,36,28,44,39,25,35,22,41,12,3,3,20,38,1,16,24,6,15,31,9,9,21,22,10,30,39,21,16,15,29,10,21,15,37,10,6,28,35,38,26,1,19,39,34,43,41,16,28,41,29,24,27,13,15,12,40,33,8,32,24,26,31,44,41,31,37,37,32,6,39,24,8,13,30,24,7,25,7,35,1,32,30,43,30,8,33,33,17,5
8655,25,33,9,43,1,32,28,7,37,7,16,3,44,17,39,2,11,37,26,40,14,19,33,24,6,17,23,42,22,39,35,24,16,38,29,5,3,19,4,24,15,40,24,36,6,28,13,6,10,29,3,14,42,30,31,26,6,9,38,33,41,36,17,15,23,41,3,40,30,31,1,30,10,8,22,11,32,6,33,19,29,1,32,13,25,22,27,24,21,30
8656,38,23,24,9,42,10,18,43,11,35,13,43,30,6,24,23,10,21,27,4,22,44,37,11,5,24,20,23,11,27,6,36,21,32,44,35,16,4,25,32,16,8,31,36,12,37,15,11,18,43,38,26,26,17,40,9,9,25,39,30,31,2,39,12,12,23,40,8,43,37,9,15,7,26,16,6,8,22,29,32,27,24,41,17,2,15,31,19,19,15
8657,6,20,25,2,4,2,17,16,16,5,20,32,34,20,10,35,17,17,16,6,37,23,15,30,27,32,37,39,19,37,39,32,34,24,40,42,5,23,17,41,34,2,26,9,1,21,15,10,2,9,33,22,34,16,27,5,18,33,22,12,35,16,23,40,15,33,44,10,31,31,36,33,7,23,8,7,33,3,44,38,32,24,35,44,38,9,15,43,31,7
8658,26,25,13,42,19,27,34,6,6,34,13,21,12,7,38,5,24,42,33,29,31,36,21,34,3,43,44,16,35,34,20,1,31,14,4,13,9,7,25,1,1,9,9,9,4,27,43,16,16,29,28,29,13,13,1,33,41,15,11,37,35,11,25,36,6,44,20,2,3,33,29,13,1,34,6,36,22,18,40,36,41,32,32,1,28,12,13,29,41,41
8659,12,32,20,4,9,15,18,28,11,38,39,14,44,29,39,27,12,27,33,38,19,19,28,40,24,17,30,13,28,28,37,22,4,35,4,6,25,26,6,32,16,31,8,20,12,11,20,5,9,8,12,27,9,41,19,41,37,10,17,24,15,15,34,34,21,11,37,24,15,41,23,41,17,7,1,2,29,16,23,23,34,18,9,30,43,42,3,11,19,20
8660,43,21,43,36,25,8,17,36,14,11,9,38,22,13,18,42,41,2,32,18,9,6,21,37,36,12,26,8,38,33,19,32,4,31,2,19,16,34,2,37,33,25,36,39,3,14,6,22,30,36,2,15,20,23,11,34,40,15,43,2,31,42,13,43,33,24,26,16,9,5,39,37,7,36,41,7,25,29,16,32,42,36,24,42,1,31,14,4,30,40
8661,34,41,38,40,18,21,21,12,41,41,15,27,27,36,39,41,9,32,5,35,40,2,43,44,21,43,25,38,23,23,25,41,23,16,20,13,7,5,9,22,14,5,22,2,40,42,8,24,21,34,9,7,31,32,26,26,16,10,5,27,28,33,1,7,25,11,21,25,34,34,4,44,2,18,40,29,42,44,21,41,4,44,42,37,31,29,6,36,19,11
8662,27,22,33,3,35,7,31,6,5,9,26,27,36,1,21,40,17,12,39,28,6,30,36,20,11,27,15,37,15,10,31,35,11,35,28,38,28,30,28,6,11,19,28,9,26,10,44,3,12,28,37,27,25,4,18,7,33,20,18,41,43,37,17,32,30,14,38,8,13,32,25,34,42,44,6,10,30,17,2,29,14,27,23,41,5,9,16,8,28,17
8663,28,22,20,7,18,23,32,4,2,11,44,4,43,38,19,11,35,22,35,37,26,8,27,6,24,4,4,44,34,29,29,27,4,7,42,38,12,33,26,42,32,26,28,41,32,33,3,40,16,8,9,10,37,19,22,19,38,23,41,3,15,28,4,6,8,6,25,24,6,5,39,19,40,3,27,10,24,43,35,28,2,18,28,40,22,6,22,43,1,25
8664,2,17,33,14,26,6,33,23,13,7,31,42,44,23,23,23,6,8,27,21,5,29,21,39,21,39,21,14,4,3,26,31,33,21,5,13,42,43,3,12,27,11,38,4,42,18,35,19,15,39,27,1,26,20,17,25,7,25,12,5,39,25,40,5,10,44,42,27,26,22,30,37,4,33,32,40,9,21,13,31,22,7,6,11,31,9,32,22,6,26
8665,27,22,39,44,12,22,23,29,14,8,10,14,12,32,35,21,25,38,12,9,8,37,33,8,38,30,31,9,22,21,18,28,18,5,13,28,14,23,23,42,15,41,9,33,18,31,17,44,12,2,14,14,18,35,2,40,10,6,26,15,25,7,27,16,3,1,6,2,17,6,11,25,24,13,42,9,5,35,22,17,30,30,33,18,36,44,35,15,22,18
8666,40,6,28,19,24,34,14,25,6,41,15,36,19,9,1,15,21,25,31,34,41,11,7,43,20,41,36,13,25,28,14,38,32,42,9,21,15,38,11,39,18,26,15,2,16,7,35,38,11,15,34,42,35,15,8,21,15,7,42,12,35,16,9,14,34,43,30,29,38,18,23,39,42,41,23,38,25,43,1,2,39,10,18,19,8,15,4,24,20,21
8667,6,36,11,20,31,3,19,14,26,21,35,39,23,8,25,41,8,30,18,31,27,26,31,36,4,39,30,36,37,43,23,8,42,19,1,26,42,15,9,39,16,26,27,1,3,11,19,37,9,28,27,41,35,5,42,34,43,21,41,8,7,26,10,35,12,38,23,21,43,11,40,14,20,19,26,24,27,37,6,31,11,44,19,8,41,19,32,23,13,5
8668,25,41,30,37,9,16,12,1,37,26,33,8,42,34,5,1,12,17,24,37,14,39,21,19,42,43,31,39,15,1,16,16,4,39,3,6,18,22,37,6,33,2,26,12,34,10,27,27,44,26,19,19,24,3,22,5,37,6,40,13,44,25,43,28,28,1,42,19,12,33,44,39,10,3,41,21,34,41,15,19,37,7,34,8,32,30,5,2,19,7
8669,41,8,43,43,6,40,6,10,17,13,16,4,30,22,43,35,18,14,35,9,11,40,18,7,27,11,43,19,29,37,28,31,22,11,37,20,19,42,33,7,33,15,20,32,33,26,31,13,35,9,14,25,41,1,18,27,19,19,18,11,27,29,43,40,6,37,4,39,15,27,2,16,41,25,16,15,17,36,35,3,33,30,41,6,10,32,16,31,40,21
8670,39,41,13,15,23,29,14,17,38,7,31,19,22,22,24,35,19,36,35,40,37,8,15,28,14,12,2,11,13,36,33,40,19,41,10,32,8,30,22,34,28,9,29,41,24,34,39,36,38,7,31,5,5,5,17,44,17,37,8,44,9,33,30,41,39,7,35,16,23,17,39,31,17,13,25,12,27,37,18,3,3,27,17,15,10,40,24,18,2,8
8671,27,29,43,2,18,12,42,2,44,15,40,9,28,17,32,41,37,21,6,42,10,2,30,15,24,1,19,26,7,43,43,23,7,36,3,34,31,36,43,2,13,37,39,14,4,28,9,44,32,20,36,36,33,30,8,1,20,42,12,43,22,20,3,43,41,4,16,14,38,43,44,17,17,43,30,19,6,22,36,30,42,8,40,24,22,12,13,13,23,16
8672,5,27,4,30,37,17,22,19,26,42,30,30,35,1,30,24,23,25,32,22,4,43,38,22,12,11,10,23,2,43,8,5,44,8,11,34,17,20,9,21,34,17,12,28,15,39,17,18,41,35,34,20,10,36,4,17,13,12,31,2,20,29,42,27,20,21,25,40,38,23,5,37,20,28,24,2,2,1,28,25,44,5,27,13,37,11,29,39,27,33
8673,15,4,7,44,39,22,38,25,39,31,27,34,21,3,20,30,16,17,8,13,18,30,42,15,14,14,4,41,16,5,24,9,11,29,14,29,31,40,41,40,41,23,26,11,25,28,1,41,34,42,17,27,11,42,8,14,40,28,38,29,23,26,31,14,39,16,17,5,8,8,32,16,41,33,34,15,20,30,42,37,13,26,22,8,12,13,21,27,2,39
8674,37,20,15,27,4,32,37,31,12,22,43,27,19,36,34,12,36,27,1,22,25,38,35,23,7,5,12,27,34,4,23,41,16,26,23,30,19,42,36,3,27,17,25,43,16,31,7,36,38,21,24,7,24,19,5,35,24,2,20,18,6,42,40,36,21,27,41,12,13,43,30,44,7,38,20,38,34,15,43,18,29,9,19,17,25,7,39,33,41,6
8675,31,11,13,15,29,34,33,3,24,13,10,10,36,2,7,41,29,16,44,4,24,11,31,21,42,9,29,24,1,34,39,42,36,21,39,42,21,8,12,1,31,31,21,25,43,40,44,22,3,12,31,34,22,21,39,37,20,17,15,24,5,42,10,3,9,2,42,14,27,25,12,37,21,4,29,1,27,43,22,4,44,42,23,21,11,7,20,41,30,22
8676,12,21,12,33,41,8,41,33,31,13,3,23,3,1,25,25,26,31,7,27,5,3,30,22,5,26,31,22,12,23,7,22,11,6,22,27,38,3,8,32,29,1,42,27,43,28,30,1,28,16,9,29,41,19,31,33,6,41,23,4,14,21,42,43,5,33,18,31,23,1,7,30,40,31,25,17,20,32,26,37,35,3,4,13,23,31,40,40,41,34
8677,32,2,4,29,35,6,43,7,25,9,9,10,42,27,9,10,14,6,40,18,20,22,28,35,22,15,17,38,5,28,1,34,39,41,37,28,37,2,21,3,33,11,25,17,1,43,17,28,17,26,4,22,20,4,31,12,28,4,2,5,20,4,18,25,39,2,34,34,26,3,8,8,24,19,38,38,19,1,44,11,15,43,25,21,6,21,26,32,10,32
8678,29,34,38,40,34,40,35,39,39,32,42,39,43,32,23,8,41,23,31,40,19,17,6,8,15,41,42,33,32,37,30,28,5,31,22,22,5,19,11,26,12,32,32,18,22,17,12,12,9,32,44,42,43,8,38,4,28,30,35,29,43,16,5,24,26,17,22,36,21,23,9,6,6,23,30,37,36,20,29,26,14,4,2,23,38,34,12,12,24,20
8679,6,6,3,42,20,26,43,37,3,42,35,5,31,39,6,12,41,33,16,31,22,24,29,32,16,9,22,16,35,13,9,15,14,3,29,18,39,12,18,7,12,20,39,41,12,28,38,43,37,31,41,15,18,31,29,16,7,14,20,29,6,18,41,38,15,18,6,11,6,31,9,41,15,20,26,34,21,17,8,30,43,41,5,32,40,18,3,37,24,13
8680,36,40,43,25,35,10,34,17,4,1,21,26,29,44,34,24,21,16,11,35,1,41,24,42,16,18,26,23,30,23,35,22,26,7,4,14,33,13,37,12,25,20,5,40,13,3,42,44,38,29,31,31,6,34,13,27,11,10,30,14,27,36,22,16,19,5,1,14,28,31,20,19,6,39,5,1,21,11,7,13,29,11,2,7,5,22,27,42,43,41
8681,15,4,19,42,29,25,13,20,11,37,14,41,38,25,7,42,29,31,38,13,14,39,39,2,40,3,41,37,32,11,11,3,13,5,2,17,18,43,36,42,25,6,13,19,18,29,27,11,23,26,15,38,25,42,18,41,39,21,34,15,30,17,13,7,20,38,32,39,6,35,3,21,31,36,36,2,26,4,16,4,41,19,1,31,40,32,4,1,23,27
8682,38,24,33,44,2,42,39,17,28,6,44,11,14,33,35,44,37,6,20,23,34,12,26,2,30,36,20,22,40,13,18,14,7,37,2,31,13,32,15,19,39,4,5,14,14,39,34,34,42,16,14,5,30,6,35,11,28,28,24,25,41,34,26,40,37,26,24,24,16,5,15,28,24,28,21,35,4,2,13,1,30,6,32,8,19,28,34,29,34,34
8683,17,32,20,16,20,20,8,37,44,13,33,25,6,3,32,4,12,4,5,15,7,13,16,25,42,43,25,1,43,22,35,39,23,40,12,32,34,30,2,11,20,20,37,13,11,39,37,7,16,27,11,6,9,43,9,30,24,17,13,12,7,32,27,34,42,37,40,16,13,5,24,20,3,8,23,32,24,36,29,5,4,2,25,6,23,20,24,6,2,44
8684,1,44,36,18,36,4,35,44,33,33,8,32,1,37,14,34,6,3,28,13,16,29,42,15,4,35,9,44,30,36,43,3,3,40,9,21,8,9,40,42,36,33,7,30,35,38,31,29,12,31,27,8,3,32,33,24,14,42,30,11,44,26,26,28,5,28,12,33,28,17,5,41,20,3,15,21,43,34,12,36,30,34,4,10,23,15,30,33,43,9
